,Anomalies(#),Blockade(#),DeepSurveyedGoals(#),DeepSurveyedGoals(Positions),Goals(#),Hotspots(Positions),RemoraAttacks(#),SurveyedGoals(#),SurveyedGoals(Positions),Time,index
12,0,0,0,,12,Tx1y3;Tx3y1,0,12,Tx4y1;Tx4y0;Tx2y1;Tx2y2;Tx3y1;Tx3y2;Tx1y2;Tx0y2;Tx3y0;Tx2y0;Tx1y3;Tx1y1,486.0,18
13,0,0,0,,13,Tx1y3;Tx3y1,0,13,Tx4y1;Tx4y0;Tx2y1;Tx2y2;Tx3y1;Tx3y2;Tx1y2;Tx0y2;Tx3y0;Tx2y0;Tx1y3;Tx1y4;Tx1y1,478.0,18
14,0,0,0,,14,Tx1y3;Tx3y1,0,14,Tx4y1;Tx4y0;Tx2y1;Tx2y2;Tx3y1;Tx3y2;Tx0y3;Tx1y2;Tx0y2;Tx3y0;Tx2y0;Tx1y3;Tx1y4;Tx1y1,467.0,18
15,0,0,0,,15,Tx1y3;Tx3y1,0,15,Tx4y1;Tx4y0;Tx2y1;Tx2y3;Tx2y2;Tx3y1;Tx3y2;Tx0y3;Tx1y2;Tx0y2;Tx3y0;Tx2y0;Tx1y3;Tx1y4;Tx1y1,456.0,18
16,0,0,0,,16,Tx1y3;Tx3y1,0,16,Tx0y1;Tx4y1;Tx4y0;Tx2y1;Tx2y3;Tx2y2;Tx3y1;Tx3y2;Tx0y3;Tx1y2;Tx0y2;Tx3y0;Tx2y0;Tx1y3;Tx1y4;Tx1y1,442.0,18
17,0,0,0,,17,Tx1y3;Tx3y1,0,17,Tx0y1;Tx4y1;Tx4y0;Tx2y1;Tx2y3;Tx2y2;Tx3y1;Tx3y2;Tx0y3;Tx1y2;Tx0y2;Tx3y3;Tx3y0;Tx2y0;Tx1y3;Tx1y4;Tx1y1,428.0,18
18,0,0,0,,18,Tx1y3;Tx3y1,0,18,Tx0y1;Tx4y1;Tx4y0;Tx2y1;Tx2y3;Tx2y2;Tx3y1;Tx3y2;Tx0y3;Tx1y2;Tx0y2;Tx3y3;Tx3y0;Tx2y4;Tx2y0;Tx1y3;Tx1y4;Tx1y1,419.0,18
19,0,0,0,,19,Tx1y3;Tx3y1,0,19,Tx0y2;Tx0y1;Tx4y1;Tx4y0;Tx2y3;Tx3y1;Tx3y4;Tx3y2;Tx0y3;Tx1y2;Tx3y3;Tx3y0;Tx2y4;Tx2y1;Tx2y0;Tx1y3;Tx1y4;Tx1y1;Tx2y2,410.0,18
20,0,0,0,,20,Tx1y3;Tx3y1,0,20,Tx0y2;Tx0y1;Tx4y1;Tx4y0;Tx2y3;Tx3y1;Tx3y4;Tx3y2;Tx0y3;Tx1y2;Tx3y3;Tx3y0;Tx2y4;Tx2y1;Tx0y4;Tx2y0;Tx1y3;Tx1y4;Tx1y1;Tx2y2,399.0,18
21,0,0,0,,21,Tx1y3;Tx3y1,0,21,Tx0y2;Tx0y1;Tx4y1;Tx4y0;Tx2y3;Tx3y1;Tx3y4;Tx3y2;Tx0y3;Tx1y2;Tx3y3;Tx3y0;Tx2y4;Tx2y1;Tx1y0;Tx0y4;Tx2y0;Tx1y3;Tx1y4;Tx1y1;Tx2y2,383.0,18
22,0,0,0,,22,Tx1y3;Tx3y1,0,22,Tx0y2;Tx0y1;Tx4y1;Tx4y0;Tx2y3;Tx3y1;Tx3y4;Tx3y2;Tx0y3;Tx1y2;Tx3y3;Tx3y0;Tx2y4;Tx2y1;Tx1y0;Tx0y4;Tx2y0;Tx4y2;Tx1y3;Tx1y4;Tx1y1;Tx2y2,369.0,18
23,0,0,0,,23,Tx1y3;Tx3y1,0,23,Tx0y2;Tx0y1;Tx4y1;Tx4y0;Tx2y3;Tx3y1;Tx3y4;Tx3y2;Tx0y3;Tx1y2;Tx3y3;Tx3y0;Tx2y4;Tx2y1;Tx1y0;Tx0y4;Tx2y0;Tx4y3;Tx4y2;Tx1y3;Tx1y4;Tx1y1;Tx2y2,362.0,18
24,0,0,0,,24,Tx1y3;Tx3y1,0,24,Tx0y0;Tx0y2;Tx0y1;Tx4y1;Tx4y0;Tx2y3;Tx3y1;Tx3y4;Tx3y2;Tx0y3;Tx1y2;Tx3y3;Tx3y0;Tx2y4;Tx2y1;Tx1y0;Tx0y4;Tx2y0;Tx4y3;Tx4y2;Tx1y3;Tx1y4;Tx1y1;Tx2y2,343.0,18
25,0,0,0,,25,Tx1y3;Tx3y1,0,25,Tx0y0;Tx0y2;Tx0y1;Tx4y1;Tx4y0;Tx2y3;Tx3y1;Tx3y4;Tx3y2;Tx0y3;Tx1y2;Tx3y3;Tx3y0;Tx2y4;Tx2y1;Tx1y0;Tx0y4;Tx4y4;Tx2y0;Tx4y3;Tx4y2;Tx1y3;Tx1y4;Tx1y1;Tx2y2,323.0,18
0,0,0,0,,0,,0,0,,599.0,19
1,0,0,0,,1,,0,1,Tx1y0,592.0,19
2,0,0,0,,2,,0,2,Tx1y0;Tx1y1,584.0,19
3,0,0,0,,3,,0,3,Tx2y1;Tx1y0;Tx1y1,576.0,19
4,0,0,0,,4,,0,4,Tx2y1;Tx1y0;Tx0y1;Tx1y1,566.0,19
5,0,0,0,,5,,0,5,Tx2y1;Tx1y0;Tx0y1;Tx1y2;Tx1y1,557.0,19
6,0,0,0,,6,,0,6,Tx2y1;Tx1y0;Tx0y1;Tx2y2;Tx1y2;Tx1y1,548.0,19
7,0,0,0,,7,,0,7,Tx2y1;Tx1y0;Tx0y2;Tx0y1;Tx2y2;Tx1y2;Tx1y1,539.0,19
8,0,0,0,,8,,0,8,Tx0y2;Tx0y1;Tx2y1;Tx2y2;Tx0y3;Tx1y2;Tx1y0;Tx1y1,531.0,19
9,0,0,0,,9,Tx1y3,0,9,Tx0y2;Tx0y1;Tx2y1;Tx2y2;Tx0y3;Tx1y2;Tx1y0;Tx1y3;Tx1y1,522.0,19
10,0,0,0,,10,Tx1y3,0,10,Tx0y2;Tx0y1;Tx2y1;Tx2y2;Tx0y3;Tx1y2;Tx1y0;Tx1y3;Tx1y4;Tx1y1,514.0,19
11,0,0,0,,11,Tx1y3,0,11,Tx0y2;Tx0y1;Tx2y1;Tx2y3;Tx2y2;Tx0y3;Tx1y2;Tx1y0;Tx1y3;Tx1y4;Tx1y1,504.0,19
12,0,0,0,,12,Tx1y3,0,12,Tx0y2;Tx0y1;Tx2y1;Tx2y3;Tx2y2;Tx0y3;Tx1y2;Tx3y3;Tx1y0;Tx1y3;Tx1y4;Tx1y1,495.0,19
13,0,0,0,,13,Tx1y3,0,13,Tx0y2;Tx0y1;Tx2y1;Tx2y3;Tx2y2;Tx0y3;Tx1y2;Tx3y3;Tx2y4;Tx1y0;Tx1y3;Tx1y4;Tx1y1,486.0,19
14,0,0,0,,14,Tx1y3,0,14,Tx0y2;Tx0y1;Tx2y1;Tx2y3;Tx2y2;Tx0y3;Tx1y2;Tx3y3;Tx2y4;Tx1y0;Tx3y4;Tx1y3;Tx1y4;Tx1y1,478.0,19
15,0,0,0,,15,Tx1y3,0,15,Tx0y2;Tx0y1;Tx2y1;Tx2y3;Tx2y2;Tx0y3;Tx1y2;Tx3y3;Tx2y4;Tx1y0;Tx3y4;Tx0y4;Tx1y3;Tx1y4;Tx1y1,466.0,19
16,0,0,0,,16,Tx1y3,0,16,Tx0y2;Tx0y1;Tx2y1;Tx2y3;Tx2y2;Tx0y3;Tx1y2;Tx3y3;Tx2y4;Tx1y0;Tx0y4;Tx3y2;Tx1y3;Tx1y4;Tx1y1;Tx3y4,437.0,19
17,0,0,0,,17,Tx3y1;Tx1y3,0,17,Tx0y2;Tx0y1;Tx2y1;Tx2y3;Tx2y2;Tx3y1;Tx0y3;Tx1y2;Tx3y3;Tx2y4;Tx1y0;Tx3y4;Tx0y4;Tx3y2;Tx1y3;Tx1y4;Tx1y1,428.0,19
18,0,0,0,,18,Tx3y1;Tx1y3,0,18,Tx0y2;Tx0y1;Tx2y1;Tx2y3;Tx2y2;Tx3y1;Tx0y3;Tx1y2;Tx3y3;Tx3y0;Tx2y4;Tx1y0;Tx3y4;Tx0y4;Tx3y2;Tx1y3;Tx1y4;Tx1y1,419.0,19
19,0,0,0,,19,Tx3y1;Tx1y3,0,19,Tx0y2;Tx0y1;Tx4y1;Tx2y3;Tx2y2;Tx3y1;Tx3y4;Tx3y2;Tx0y3;Tx1y2;Tx3y3;Tx3y0;Tx2y4;Tx2y1;Tx1y0;Tx0y4;Tx1y3;Tx1y4;Tx1y1,409.0,19
20,0,0,0,,20,Tx3y1;Tx1y3,0,20,Tx0y2;Tx0y1;Tx4y1;Tx4y0;Tx2y3;Tx2y2;Tx3y1;Tx3y4;Tx3y2;Tx0y3;Tx1y2;Tx3y3;Tx3y0;Tx2y4;Tx2y1;Tx1y0;Tx0y4;Tx1y3;Tx1y4;Tx1y1,400.0,19
21,0,0,0,,21,Tx3y1;Tx1y3,0,21,Tx0y2;Tx0y1;Tx4y1;Tx4y0;Tx2y3;Tx2y2;Tx3y1;Tx3y4;Tx3y2;Tx0y3;Tx1y2;Tx3y3;Tx3y0;Tx2y4;Tx2y1;Tx1y0;Tx0y4;Tx2y0;Tx1y3;Tx1y4;Tx1y1,391.0,19
22,0,0,0,,22,Tx3y1;Tx1y3,0,22,Tx0y2;Tx0y1;Tx4y1;Tx4y0;Tx2y3;Tx2y2;Tx3y1;Tx3y4;Tx3y2;Tx0y3;Tx1y2;Tx3y3;Tx3y0;Tx2y4;Tx2y1;Tx1y0;Tx0y4;Tx2y0;Tx1y3;Tx1y4;Tx4y2;Tx1y1,378.0,19
23,0,0,0,,23,Tx3y1;Tx1y3,0,23,Tx0y2;Tx0y1;Tx4y1;Tx4y0;Tx2y3;Tx2y2;Tx3y1;Tx3y4;Tx3y2;Tx0y3;Tx1y2;Tx3y3;Tx3y0;Tx2y4;Tx2y1;Tx1y0;Tx0y4;Tx2y0;Tx4y3;Tx1y3;Tx1y4;Tx4y2;Tx1y1,371.0,19
24,0,0,0,,24,Tx3y1;Tx1y3,0,24,Tx0y0;Tx0y2;Tx0y1;Tx4y1;Tx4y0;Tx2y3;Tx2y2;Tx3y1;Tx3y4;Tx3y2;Tx0y3;Tx1y2;Tx3y3;Tx3y0;Tx2y4;Tx2y1;Tx1y0;Tx0y4;Tx2y0;Tx4y3;Tx1y3;Tx1y4;Tx4y2;Tx1y1,350.0,19
25,0,0,0,,25,Tx3y1;Tx1y3,0,25,Tx0y0;Tx0y2;Tx0y1;Tx4y1;Tx4y0;Tx2y3;Tx2y2;Tx3y1;Tx3y2;Tx0y3;Tx1y2;Tx3y3;Tx3y0;Tx2y4;Tx2y1;Tx1y0;Tx3y4;Tx0y4;Tx4y4;Tx2y0;Tx4y3;Tx1y3;Tx1y4;Tx4y2;Tx1y1,332.0,19
0,0,0,0,,0,,0,0,,599.0,20
1,0,0,0,,1,,0,1,Tx0y3,593.0,20
2,0,0,0,,2,,0,2,Tx0y3;Tx0y2,584.0,20
3,0,0,0,,3,,0,3,Tx0y3;Tx0y2;Tx1y2,575.0,20
4,0,0,0,,4,,0,4,Tx0y3;Tx0y2;Tx2y2;Tx1y2,567.0,20
5,0,0,0,,5,,0,5,Tx0y3;Tx0y2;Tx2y2;Tx1y2;Tx1y1,556.0,20
6,0,0,0,,6,Tx1y3,0,6,Tx0y3;Tx0y2;Tx2y2;Tx1y2;Tx1y3;Tx1y1,546.0,20
7,0,0,0,,7,Tx1y3,0,7,Tx0y3;Tx0y2;Tx2y2;Tx1y2;Tx1y3;Tx1y4;Tx1y1,538.0,20
8,0,0,0,,8,Tx1y3,0,8,Tx0y3;Tx0y2;Tx2y3;Tx2y2;Tx1y2;Tx1y3;Tx1y4;Tx1y1,528.0,20
9,0,0,0,,9,Tx1y3,0,9,Tx0y3;Tx0y2;Tx0y1;Tx2y3;Tx2y2;Tx1y2;Tx1y3;Tx1y4;Tx1y1,513.0,20
10,0,0,0,,10,Tx1y3,0,10,Tx0y3;Tx0y2;Tx0y1;Tx2y3;Tx2y2;Tx1y2;Tx3y3;Tx1y3;Tx1y4;Tx1y1,499.0,20
11,0,0,0,,11,Tx1y3,0,11,Tx0y3;Tx0y2;Tx0y1;Tx2y3;Tx2y2;Tx1y2;Tx3y3;Tx2y4;Tx1y3;Tx1y4;Tx1y1,490.0,20
12,0,0,0,,12,Tx1y3,0,12,Tx0y3;Tx0y2;Tx0y1;Tx2y3;Tx2y2;Tx3y4;Tx1y2;Tx3y3;Tx2y4;Tx1y3;Tx1y4;Tx1y1,480.0,20
13,0,0,0,,13,Tx1y3,0,13,Tx0y3;Tx0y2;Tx0y1;Tx2y3;Tx2y2;Tx3y4;Tx3y2;Tx1y2;Tx3y3;Tx2y4;Tx1y3;Tx1y4;Tx1y1,462.0,20
14,0,0,0,,14,Tx1y3,0,14,Tx0y3;Tx0y2;Tx0y1;Tx2y1;Tx2y3;Tx2y2;Tx3y4;Tx3y2;Tx1y2;Tx3y3;Tx2y4;Tx1y3;Tx1y4;Tx1y1,448.0,20
15,0,0,0,,15,Tx3y1;Tx1y3,0,15,Tx0y3;Tx0y2;Tx0y1;Tx2y1;Tx2y3;Tx2y2;Tx3y1;Tx3y4;Tx3y2;Tx1y2;Tx3y3;Tx2y4;Tx1y3;Tx1y4;Tx1y1,439.0,20
16,0,0,0,,16,Tx3y1;Tx1y3,0,16,Tx0y3;Tx0y2;Tx0y1;Tx2y1;Tx2y3;Tx2y2;Tx3y1;Tx3y4;Tx3y2;Tx1y2;Tx3y3;Tx3y0;Tx2y4;Tx1y3;Tx1y4;Tx1y1,430.0,20
17,0,0,0,,17,Tx3y1;Tx1y3,0,17,Tx0y3;Tx0y2;Tx0y1;Tx4y1;Tx2y1;Tx2y3;Tx2y2;Tx3y1;Tx3y4;Tx3y2;Tx1y2;Tx3y3;Tx3y0;Tx2y4;Tx1y3;Tx1y4;Tx1y1,421.0,20
18,0,0,0,,18,Tx3y1;Tx1y3,0,18,Tx0y3;Tx0y2;Tx0y1;Tx4y1;Tx4y0;Tx2y3;Tx2y2;Tx3y1;Tx3y4;Tx3y2;Tx1y2;Tx3y3;Tx3y0;Tx2y4;Tx2y1;Tx1y3;Tx1y4;Tx1y1,412.0,20
19,0,0,0,,19,Tx3y1;Tx1y3,0,19,Tx0y3;Tx0y2;Tx0y1;Tx4y1;Tx4y0;Tx2y3;Tx2y2;Tx3y1;Tx3y4;Tx3y2;Tx1y2;Tx3y3;Tx3y0;Tx2y4;Tx2y1;Tx2y0;Tx1y3;Tx1y4;Tx1y1,402.0,20
20,0,0,0,,20,Tx3y1;Tx1y3,0,20,Tx0y3;Tx0y2;Tx0y1;Tx4y1;Tx4y0;Tx2y3;Tx2y2;Tx3y1;Tx3y4;Tx3y2;Tx1y2;Tx3y3;Tx3y0;Tx2y4;Tx2y1;Tx1y0;Tx2y0;Tx1y3;Tx1y4;Tx1y1,354.0,20
21,0,0,0,,21,Tx3y1;Tx1y3,0,21,Tx0y3;Tx0y2;Tx0y1;Tx4y1;Tx4y0;Tx2y3;Tx2y2;Tx3y1;Tx3y4;Tx3y2;Tx1y2;Tx3y3;Tx3y0;Tx2y4;Tx2y1;Tx1y0;Tx2y0;Tx4y2;Tx1y3;Tx1y4;Tx1y1,339.0,20
22,0,0,0,,22,Tx3y1;Tx1y3,0,22,Tx0y3;Tx0y2;Tx0y1;Tx4y1;Tx4y0;Tx2y3;Tx2y2;Tx3y1;Tx3y4;Tx3y2;Tx1y2;Tx3y3;Tx3y0;Tx2y4;Tx2y1;Tx1y0;Tx0y4;Tx2y0;Tx4y2;Tx1y3;Tx1y4;Tx1y1,322.0,20
23,0,0,0,,23,Tx3y1;Tx1y3,0,23,Tx0y3;Tx0y2;Tx0y1;Tx4y1;Tx4y0;Tx2y3;Tx2y2;Tx3y1;Tx3y4;Tx3y2;Tx1y2;Tx3y3;Tx3y0;Tx2y4;Tx2y1;Tx1y0;Tx0y4;Tx2y0;Tx4y3;Tx4y2;Tx1y3;Tx1y4;Tx1y1,306.0,20
24,0,0,0,,24,Tx3y1;Tx1y3,0,24,Tx0y0;Tx0y3;Tx0y2;Tx0y1;Tx4y1;Tx4y0;Tx2y3;Tx2y2;Tx3y1;Tx3y4;Tx3y2;Tx1y2;Tx3y3;Tx3y0;Tx2y4;Tx2y1;Tx1y0;Tx0y4;Tx2y0;Tx4y3;Tx4y2;Tx1y3;Tx1y4;Tx1y1,288.0,20
25,0,0,0,,25,Tx3y1;Tx1y3,0,25,Tx0y0;Tx0y3;Tx0y2;Tx0y1;Tx4y1;Tx4y0;Tx2y3;Tx2y2;Tx3y1;Tx3y4;Tx3y2;Tx1y2;Tx3y3;Tx3y0;Tx2y4;Tx2y1;Tx1y0;Tx0y4;Tx4y4;Tx2y0;Tx4y3;Tx4y2;Tx1y3;Tx1y4;Tx1y1,268.0,20
0,0,0,0,,0,,0,0,,599.0,21
1,0,0,0,,1,,0,1,Tx0y1,593.0,21
2,0,0,0,,2,,0,2,Tx0y0;Tx0y1,584.0,21
3,0,0,0,,3,,0,3,Tx0y0;Tx0y1;Tx1y1,574.0,21
4,0,0,0,,4,,0,4,Tx2y1;Tx0y0;Tx0y1;Tx1y1,566.0,21
5,0,0,0,,5,,0,5,Tx2y1;Tx0y0;Tx1y0;Tx0y1;Tx1y1,555.0,21
6,0,0,0,,6,,0,6,Tx2y1;Tx0y0;Tx1y0;Tx0y1;Tx1y2;Tx1y1,545.0,21
7,0,0,0,,7,,0,7,Tx2y1;Tx0y0;Tx1y0;Tx0y1;Tx2y2;Tx1y2;Tx1y1,537.0,21
8,0,0,0,,8,,0,8,Tx0y0;Tx0y2;Tx0y1;Tx2y1;Tx2y2;Tx1y2;Tx1y0;Tx1y1,527.0,21
9,0,0,0,,9,,0,9,Tx0y0;Tx0y2;Tx0y1;Tx2y1;Tx2y2;Tx0y3;Tx1y2;Tx1y0;Tx1y1,520.0,21
10,0,0,0,,10,Tx1y3,0,10,Tx0y0;Tx0y2;Tx0y1;Tx2y1;Tx2y2;Tx0y3;Tx1y2;Tx1y0;Tx1y3;Tx1y1,511.0,21
11,0,0,0,,11,Tx1y3,0,11,Tx0y0;Tx0y2;Tx0y1;Tx2y1;Tx2y2;Tx0y3;Tx1y2;Tx1y0;Tx1y3;Tx1y4;Tx1y1,504.0,21
12,0,0,0,,12,Tx1y3,0,12,Tx0y0;Tx0y2;Tx0y1;Tx2y1;Tx2y3;Tx2y2;Tx0y3;Tx1y2;Tx1y0;Tx1y3;Tx1y4;Tx1y1,493.0,21
13,0,0,0,,13,Tx1y3,0,13,Tx0y0;Tx0y2;Tx0y1;Tx2y1;Tx2y3;Tx2y2;Tx0y3;Tx1y2;Tx3y3;Tx1y0;Tx1y3;Tx1y4;Tx1y1,485.0,21
14,0,0,0,,14,Tx1y3,0,14,Tx0y0;Tx0y2;Tx0y1;Tx2y1;Tx2y3;Tx2y2;Tx0y3;Tx1y2;Tx3y3;Tx2y4;Tx1y0;Tx1y3;Tx1y4;Tx1y1,476.0,21
15,0,0,0,,15,Tx1y3,0,15,Tx0y0;Tx0y2;Tx0y1;Tx2y1;Tx2y3;Tx2y2;Tx0y3;Tx1y2;Tx3y3;Tx2y4;Tx1y0;Tx3y4;Tx1y3;Tx1y4;Tx1y1,467.0,21
16,0,0,0,,16,Tx3y1;Tx1y3,0,16,Tx0y0;Tx0y2;Tx0y1;Tx2y1;Tx2y3;Tx2y2;Tx3y1;Tx0y3;Tx1y2;Tx3y3;Tx2y4;Tx1y0;Tx3y4;Tx1y3;Tx1y4;Tx1y1,455.0,21
17,0,0,0,,17,Tx1y3;Tx3y1,0,17,Tx0y0;Tx0y2;Tx0y1;Tx2y1;Tx2y3;Tx2y2;Tx3y1;Tx0y3;Tx1y2;Tx3y3;Tx3y0;Tx2y4;Tx1y0;Tx3y4;Tx1y3;Tx1y4;Tx1y1,446.0,21
18,0,0,0,,18,Tx1y3;Tx3y1,0,18,Tx0y0;Tx0y2;Tx0y1;Tx2y1;Tx2y3;Tx2y2;Tx3y1;Tx3y2;Tx0y3;Tx1y2;Tx3y3;Tx3y0;Tx2y4;Tx1y0;Tx1y3;Tx1y4;Tx1y1;Tx3y4,435.0,21
19,0,0,0,,19,Tx1y3;Tx3y1,0,19,Tx0y0;Tx0y2;Tx0y1;Tx4y1;Tx2y1;Tx2y3;Tx2y2;Tx3y1;Tx3y2;Tx0y3;Tx1y2;Tx3y3;Tx3y0;Tx2y4;Tx1y0;Tx3y4;Tx1y3;Tx1y4;Tx1y1,424.0,21
20,0,0,0,,20,Tx1y3;Tx3y1,0,20,Tx0y0;Tx0y2;Tx0y1;Tx4y1;Tx4y0;Tx2y3;Tx2y2;Tx3y1;Tx3y4;Tx3y2;Tx0y3;Tx1y2;Tx3y3;Tx3y0;Tx2y4;Tx2y1;Tx1y0;Tx1y3;Tx1y4;Tx1y1,415.0,21
21,0,0,0,,21,Tx1y3;Tx3y1,0,21,Tx0y0;Tx0y2;Tx0y1;Tx4y1;Tx4y0;Tx2y3;Tx2y2;Tx3y1;Tx3y4;Tx3y2;Tx0y3;Tx1y2;Tx3y3;Tx3y0;Tx2y4;Tx2y1;Tx1y0;Tx2y0;Tx1y3;Tx1y4;Tx1y1,405.0,21
22,0,0,0,,22,Tx1y3;Tx3y1,0,22,Tx0y0;Tx0y2;Tx0y1;Tx4y1;Tx4y0;Tx2y3;Tx2y2;Tx3y1;Tx3y4;Tx3y2;Tx0y3;Tx1y2;Tx3y3;Tx3y0;Tx2y4;Tx2y1;Tx1y0;Tx0y4;Tx2y0;Tx1y3;Tx1y4;Tx1y1,388.0,21
23,0,0,0,,23,Tx1y3;Tx3y1,0,23,Tx0y0;Tx0y2;Tx0y1;Tx4y1;Tx4y0;Tx2y3;Tx2y2;Tx3y1;Tx3y4;Tx3y2;Tx0y3;Tx1y2;Tx3y3;Tx3y0;Tx2y4;Tx2y1;Tx1y0;Tx0y4;Tx2y0;Tx4y2;Tx1y3;Tx1y4;Tx1y1,370.0,21
24,0,0,0,,24,Tx1y3;Tx3y1,0,24,Tx0y0;Tx0y2;Tx0y1;Tx4y1;Tx4y0;Tx2y3;Tx2y2;Tx3y1;Tx3y4;Tx3y2;Tx0y3;Tx1y2;Tx3y3;Tx3y0;Tx2y4;Tx2y1;Tx1y0;Tx0y4;Tx2y0;Tx4y3;Tx4y2;Tx1y3;Tx1y4;Tx1y1,363.0,21
25,0,0,0,,25,Tx1y3;Tx3y1,0,25,Tx0y0;Tx0y2;Tx0y1;Tx4y1;Tx4y0;Tx2y3;Tx2y2;Tx3y1;Tx3y4;Tx3y2;Tx0y3;Tx1y2;Tx3y3;Tx3y0;Tx2y4;Tx2y1;Tx1y0;Tx0y4;Tx4y4;Tx2y0;Tx4y3;Tx4y2;Tx1y3;Tx1y4;Tx1y1,355.0,21
0,0,0,0,,0,,0,0,,599.0,22
1,0,0,0,,1,,0,1,Tx0y2,593.0,22
2,0,0,0,,2,,0,2,Tx0y2;Tx0y1,584.0,22
3,0,0,0,,3,,0,3,Tx0y2;Tx0y1;Tx1y2,574.0,22
4,0,0,0,,4,,0,4,Tx0y3;Tx0y2;Tx0y1;Tx1y2,566.0,22
5,0,0,0,,5,,0,5,Tx0y3;Tx0y2;Tx0y1;Tx2y2;Tx1y2,554.0,22
6,0,0,0,,6,,0,6,Tx0y3;Tx0y2;Tx0y1;Tx2y2;Tx1y2;Tx1y1,543.0,22
7,0,0,0,,7,Tx1y3,0,7,Tx0y3;Tx0y2;Tx0y1;Tx2y2;Tx1y2;Tx1y3;Tx1y1,533.0,22
8,0,0,0,,8,Tx1y3,0,8,Tx0y3;Tx0y2;Tx0y1;Tx2y2;Tx1y2;Tx1y3;Tx1y4;Tx1y1,526.0,22
9,0,0,0,,9,Tx1y3,0,9,Tx0y3;Tx0y2;Tx0y1;Tx2y3;Tx2y2;Tx1y2;Tx1y3;Tx1y4;Tx1y1,515.0,22
10,0,0,0,,10,Tx1y3,0,10,Tx0y3;Tx0y2;Tx0y1;Tx2y3;Tx2y2;Tx1y2;Tx3y3;Tx1y3;Tx1y4;Tx1y1,505.0,22
11,0,0,0,,11,Tx1y3,0,11,Tx0y3;Tx0y2;Tx0y1;Tx2y3;Tx2y2;Tx1y2;Tx3y3;Tx2y4;Tx1y3;Tx1y4;Tx1y1,496.0,22
12,0,0,0,,12,Tx1y3,0,12,Tx0y3;Tx0y2;Tx0y1;Tx2y3;Tx2y2;Tx1y2;Tx3y3;Tx2y4;Tx3y4;Tx1y3;Tx1y4;Tx1y1,487.0,22
13,0,0,0,,13,Tx1y3,0,13,Tx0y3;Tx0y2;Tx0y1;Tx2y3;Tx2y2;Tx3y2;Tx1y2;Tx3y3;Tx2y4;Tx1y3;Tx1y4;Tx1y1;Tx3y4,476.0,22
14,0,0,0,,14,Tx1y3,0,14,Tx0y3;Tx0y2;Tx0y1;Tx2y3;Tx2y2;Tx3y2;Tx1y2;Tx3y3;Tx2y4;Tx3y4;Tx4y3;Tx1y3;Tx1y4;Tx1y1,465.0,22
15,0,0,0,,15,Tx1y3,0,15,Tx0y3;Tx0y2;Tx0y1;Tx2y1;Tx2y3;Tx2y2;Tx3y2;Tx1y2;Tx3y3;Tx2y4;Tx3y4;Tx4y3;Tx1y3;Tx1y4;Tx1y1,451.0,22
16,0,0,0,,16,Tx1y3,0,16,Tx0y3;Tx0y2;Tx0y1;Tx2y1;Tx2y3;Tx2y2;Tx3y2;Tx1y2;Tx3y3;Tx2y4;Tx1y0;Tx3y4;Tx4y3;Tx1y3;Tx1y4;Tx1y1,440.0,22
17,0,0,0,,17,Tx1y3,0,17,Tx0y3;Tx0y2;Tx0y1;Tx2y3;Tx2y2;Tx3y4;Tx3y2;Tx1y2;Tx3y3;Tx2y4;Tx2y1;Tx1y0;Tx0y4;Tx4y3;Tx1y3;Tx1y4;Tx1y1,392.0,22
18,0,0,0,,18,Tx3y1;Tx1y3,0,18,Tx0y3;Tx0y2;Tx0y1;Tx2y3;Tx2y2;Tx3y4;Tx3y2;Tx1y2;Tx3y3;Tx2y4;Tx3y1;Tx2y1;Tx1y0;Tx0y4;Tx4y3;Tx1y3;Tx1y4;Tx1y1,375.0,22
19,0,0,0,,19,Tx3y1;Tx1y3,0,19,Tx0y3;Tx0y2;Tx0y1;Tx2y3;Tx2y2;Tx3y4;Tx3y2;Tx1y2;Tx3y3;Tx2y4;Tx3y1;Tx2y1;Tx1y0;Tx0y4;Tx4y3;Tx1y3;Tx1y4;Tx1y1;Tx3y0,365.0,22
20,0,0,0,,20,Tx3y1;Tx1y3,0,20,Tx0y3;Tx0y2;Tx0y1;Tx4y1;Tx2y3;Tx2y2;Tx3y4;Tx3y2;Tx1y2;Tx3y3;Tx2y4;Tx3y1;Tx2y1;Tx1y0;Tx0y4;Tx4y3;Tx1y3;Tx1y4;Tx1y1;Tx3y0,356.0,22
21,0,0,0,,21,Tx3y1;Tx1y3,0,21,Tx0y3;Tx0y2;Tx0y1;Tx4y1;Tx4y0;Tx2y3;Tx2y2;Tx3y4;Tx3y2;Tx1y2;Tx3y3;Tx2y4;Tx3y1;Tx2y1;Tx1y0;Tx0y4;Tx4y3;Tx1y3;Tx1y4;Tx1y1;Tx3y0,347.0,22
22,0,0,0,,22,Tx3y1;Tx1y3,0,22,Tx0y3;Tx0y2;Tx0y1;Tx4y1;Tx4y0;Tx2y3;Tx2y2;Tx3y4;Tx3y2;Tx1y2;Tx3y3;Tx2y4;Tx3y1;Tx2y1;Tx1y0;Tx0y4;Tx2y0;Tx4y3;Tx1y3;Tx1y4;Tx1y1;Tx3y0,337.0,22
